Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
BMW,X4,2020,G02 (2018—2021),33600 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,20i 2.0 xDrive Steptronic (184 л.с.),2 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Белый,Левый,WBA2*************,,5 780 000
BMW,X5,2019,G05 (2018—2023),73037 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,M50d 3.0 xDrive Steptronic (400 л.с.),3 л,Дизель,Автомат,Полный,M Special,Внедорожник 5-дверный,Белый,Левый,WBAC*************,Возможен,8 300 000
BMW,3 серия,2019,G20 (2018—2023),67100 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,320d 2.0 xDrive AT (190 л.с.),2 л,Дизель,Автомат,Полный,Luxury Line,Седан,Синий,Левый,WBA5*************,Не интересует,3 975 000
BMW,X6,2019,G06 (2019—2023),103000 км,16 записей в отчёте Автотеки,,1,Не битый,M50d 3.0 Steptronic (400 л.с.),3 л,Дизель,Автомат,Полный,M Special,Внедорожник 5-дверный,Чёрный,Левый,WBAG*************,Не интересует,10 000 000
BMW,X3,2014,F25 (2010—2014),191034 км,7 записей в отчёте Автотеки,,2,Не битый,20i 2.0 xDrive AT (184 л.с.),2 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Серый,Левый,X4XW*************,,1 999 000
BMW,7 серия,2022,G70 (2022—2023),5847 км,Проверить в Автотеке,,1,Не битый,740d 3.0 xDrive Steptronic (286 л.с.),3 л,Дизель,Автомат,Полный,Base,Седан,Чёрный,Левый,WBA2*************,Возможен,19 899 000
BMW,X4,2016,F26 (2014—2018),45401 км,16 записей в отчёте Автотеки,Оригинал,1,Не битый,20i 2.0 xDrive AT (184 л.с.),2 л,Бензин,Автомат,Полный,M Sport,Внедорожник 5-дверный,Чёрный,Левый,X4XX*************,Возможен,3 999 000
BMW,X5,2008,E70 (2006—2010),182665 км,22 записи в отчёте Автотеки,,4+,Не битый,3.0si 3.0 AT (272 л.с.),3 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,WBAF*************,Возможен,1 200 000
BMW,X4,2019,G02 (2018—2021),77751 км,Проверить в Автотеке,,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,xLine,Внедорожник 5-дверный,Серый,Левый,WBAV*************,Возможен,5 100 000
BMW,X1,2010,E84 (2009—2012),111112 км,15 записей в отчёте Автотеки,,3,Не битый,20d 2.0 xDrive AT (177 л.с.),2 л,Дизель,Автомат,Полный,Базовая,Внедорожник 5-дверный,Белый,Левый,X4XV*************,,1 558 890
BMW,X5,2015,F15 (2013—2018),273000 км,18 записей в отчёте Автотеки,Дубликат,3,Не битый,35i 3.0 xDrive Steptronic (306 л.с.),3 л,Бензин,Автомат,Полный,Prestige,Внедорожник 5-дверный,Коричневый,Левый,X4XK*************,Не интересует,3 600 000
BMW,X1,2017,F48 (2015—2019),76000 км,5 записей в отчёте Автотеки,Дубликат,4+,Не битый,20i 2.0 xDrive Steptronic (192 л.с.),2 л,Бензин,Автомат,Полный,M Sport,Внедорожник 5-дверный,Синий,Левый,WBAH*************,Возможен,3 000 000
BMW,X5,2018,F15 (2013—2018),175000 км,16 записей в отчёте Автотеки,Оригинал,2,Не битый,40d 3.0 xDrive Steptronic (313 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Белый,Левый,X4XK*************,Не интересует,5 500 000
BMW,5 серия,2023,G30/G31 рестайлинг (2020—2023),10000 км,,Электронный,1,Не битый,530d 3.0 xDrive Steptronic (286 л.с.),3 л,Дизель,Автомат,Полный,Base,Седан,Серый,Левый,WBAG*************,Возможен,7 349 000
BMW,3 серия,2021,G20 (2018—2023),28349 км,4 записи в отчёте Автотеки,,1,Не битый,320d 2.0 xDrive AT (190 л.с.),2 л,Дизель,Автомат,Полный,,Седан,Чёрный,Левый,WBA5*************,Возможен,5 537 000
BMW,5 серия,2016,F10/F11 рестайлинг (2013—2017),198000 км,19 записей в отчёте Автотеки,,3,Не битый,520d 2.0 AT (190 л.с.),2 л,Дизель,Автомат,Задний,,Седан,Белый,Левый,X4X5*************,Не интересует,2 300 000
BMW,X6,2016,F16 (2014—2020),99886 км,10 записей в отчёте Автотеки,,3,Не битый,30d 3.0 Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,Luxury,Внедорожник 5-дверный,Белый,Левый,X4XK*************,Возможен,4 350 000
BMW,5 серия,2017,G30/G31 (2016—2020),114343 км,13 записей в отчёте Автотеки,,2,Не битый,520d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,,Седан,Серый,Левый,X4XJ*************,Возможен,3 222 000
BMW,3 серия,2000,E46 (1998—2003),110000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,320d 2.0 MT (136 л.с.),2 л,Дизель,Механика,Задний,Базовая,Седан,Синий,Левый,WBAA*************,Возможен,399 000
BMW,7 серия,2023,G70 (2022—2023),1400 км,,,1,Не битый,740d 3.0 xDrive Steptronic (286 л.с.),3 л,Дизель,Автомат,Полный,Base,Седан,Серый,Левый,WBA2*************,,17 950 000
BMW,X3,2019,G01 (2017—2021),60297 км,3 записи в отчёте Автотеки,,2,Не битый,M40d 3.0 xDrive Steptronic (326 л.с.),3 л,Дизель,Автомат,Полный,M Special,Внедорожник 5-дверный,Чёрный,Левый,WBAT*************,Возможен,5 720 000
BMW,iX,2023,i20 (2021—2023),7747 км,Проверить в Автотеке,,1,Не битый,40 0.0 xDrive AT (326 л.с.),0 л,Электро,Автомат,Полный,Suit Sport,Внедорожник 5-дверный,Красный,Левый,WBY1*************,,10 131 000
BMW,X1,2019,F48 (2015—2019),62871 км,3 записи в отчёте Автотеки,,2,Не битый,18d 2.0 xDrive Steptronic (150 л.с.),2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Коричневый,Левый,WBAH*************,Возможен,3 319 000
BMW,8 серия,2019,G14/G15 (2018—2023),48806 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,840d 3.0 xDrive Steptronic (320 л.с.),3 л,Дизель,Автомат,Полный,M Sport by Individual,Купе,Синий,Левый,WBAB*************,,8 000 000
BMW,3 серия,2013,F30/F31 (2011—2015),109000 км,9 записей в отчёте Автотеки,Дубликат,3,Не битый,320i 2.0 AT (184 л.с.),2 л,Бензин,Автомат,Задний,Базовая,Седан,Белый,Левый,X4X3*************,Не интересует,2 100 000
BMW,5 серия,2008,E60/E61 рестайлинг (2007—2010),317000 км,23 записи в отчёте Автотеки,Оригинал,4+,Не битый,525i 2.5 AT (218 л.с.),2.5 л,Бензин,Автомат,Задний,Business,Седан,Чёрный,Левый,X4XN*************,Не интересует,1 200 000
BMW,iX,2023,i20 (2021—2023),191 км,,,1,Не битый,M60 0.0 xDrive AT (540 л.с.),0 л,Электро,Автомат,Полный,Suite Sport,Внедорожник 5-дверный,Чёрный,Левый,WBY1*************,,15 977 000
BMW,X5,2015,F15 (2013—2018),266000 км,28 записей в отчёте Автотеки,,3,Не битый,25d 3.0 xDrive Steptronic (218 л.с.),3 л,Дизель,Автомат,Полный,Business,Внедорожник 5-дверный,Серебряный,Левый,X4XK*************,Не интересует,3 300 000
BMW,3 серия,2008,E90/E91/E92/E93 рестайлинг (2008—2013),72000 км,15 записей в отчёте Автотеки,Оригинал,4+,Не битый,318i 2.0 MT (143 л.с.),2 л,Бензин,Механика,Задний,Базовая,Седан,Чёрный,Левый,WBAP*************,Не интересует,999 000
BMW,X5,2020,G05 (2018—2023),38300 км,Проверить в Автотеке,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport Pro,Внедорожник 5-дверный,Чёрный,Левый,WBAC*************,,8 998 000
