Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ГАЗ,3110 Волга,2001,I (1997—2008),185000 км,Проверить в Автотеке,Оригинал,1,Не битый,2.4 MT (81 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Седан,Зелёный,Левый,XTH3*************,Не интересует,107 000
ГАЗ,Соболь 2310,2017,II (2010—2023),97000 км,4 записи в отчёте Автотеки,Оригинал,3,Не битый,2.7 4WD MT (107 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Белый,Левый,X962*************,Не интересует,870 000
ГАЗ,ГАЗель Next,2020,III (2013—2023),151435 км,3 записи в отчёте Автотеки,,2,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,Z0D1*************,,2 550 000
ГАЗ,ГАЗель Next,2015,III (2013—2023),158000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Красный,Левый,Z783*************,Не интересует,1 325 000
ГАЗ,ГАЗель Next,2020,III (2013—2023),182325 км,7 записей в отчёте Автотеки,,1,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X8B2*************,,2 200 000
ГАЗ,Соболь 2217,2017,II (2010—2023),70000 км,6 записей в отчёте Автотеки,,2,Не битый,2.9 4WD MT (107 л.с.),,Бензин,Механика,Полный,Базовая,Микроавтобус,Белый,Левый,X962*************,,1 080 000
ГАЗ,ГАЗель Next,2022,III (2013—2023),154274 км,Проверить в Автотеке,,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,X5J2*************,,2 800 999
ГАЗ,ГАЗель Next,2018,III (2013—2023),89000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,Z783*************,,2 275 000
ГАЗ,ГАЗель Next,2019,III (2013—2023),79033 км,4 записи в отчёте Автотеки,,1,Не битый,2.8 D MT (120 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Серый,Левый,X96A*************,,2 255 000
ГАЗ,ГАЗель 2705,2007,I рестайлинг (2003—2010),375000 км,5 записей в отчёте Автотеки,,3,Не битый,2.4 MT (140 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Фургон,Синий,Левый,X962*************,Не интересует,1 940 000
ГАЗ,ГАЗель Next,2020,III (2013—2023),127310 км,3 записи в отчёте Автотеки,,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,Z783*************,,3 100 000
ГАЗ,ГАЗель Next,2022,III (2013—2023),41969 км,Проверить в Автотеке,,1,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X96A*************,,3 100 000
ГАЗ,ГАЗель Next,2018,III (2013—2023),196316 км,4 записи в отчёте Автотеки,,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,Z0D1*************,,2 950 001
ГАЗ,21 Волга,1966,21 (1956—1970),10000 км,,Оригинал,1,Не битый,2.4 MT (65 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Седан,Чёрный,Левый,2626**,Не интересует,100 000
ГАЗ,ГАЗель 3302,2018,II (2010—2023),56000 км,,Оригинал,1,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X963*************,,2 050 000
ГАЗ,ГАЗель Next,2019,III (2013—2023),61073 км,2 записи в отчёте Автотеки,,2,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X96A*************,,2 330 000
ГАЗ,31105 Волга,2005,I (2003—2009),300000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.4 MT (137 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Седан,Серебряный,Левый,X963*************,Возможен,70 000
ГАЗ,21 Волга,1965,21 (1956—1970),49000 км,,Оригинал,2,Не битый,2.5 MT (75 л.с.),2.5 л,Бензин,Механика,Задний,Базовая,Седан,Серый,Левый,1101**,,210 000
ГАЗ,ГАЗель 3302,2007,I рестайлинг (2003—2010),204000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,2.4 MT (140 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Фургон,Серый,Левый,X963*************,,1 300 000
ГАЗ,ГАЗель 3221,2021,II (2010—2023),46000 км,9 записей в отчёте Автотеки,,1,Не битый,2.8 D 4WD MT (120 л.с.),2.8 л,Дизель,Механика,Полный,Базовая,Микроавтобус,Белый,Левый,X963*************,,2 169 000
ГАЗ,3110 Волга,2002,I (1997—2008),95893 км,5 записей в отчёте Автотеки,Дубликат,3,Не битый,2.4 MT (81 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Седан,Белый,Левый,XTA3*************,Возможен,90 000
ГАЗ,ГАЗель 3302,2006,I рестайлинг (2003—2010),370000 км,Проверить в Автотеке,Оригинал,3,Не битый,2.5 MT (140 л.с.),2.5 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X892*************,Не интересует,480 000
ГАЗ,ГАЗель 3302,2020,II (2010—2023),128928 км,Проверить в Автотеке,,1,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,Z0D1*************,,1 950 000
ГАЗ,ГАЗель 33023,2015,II (2010—2023),446000 км,4 записи в отчёте Автотеки,Оригинал,4+,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,Z783*************,,1 100 000
ГАЗ,ГАЗель Next,2021,III (2013—2023),149507 км,Проверить в Автотеке,,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Серый,Левый,X8B2*************,,3 300 999
ГАЗ,31029 Волга,1997,I (1992—1998),69149 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,2.4 MT (100 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Седан,Чёрный,Левый,XTH3*************,,185 000
ГАЗ,ГАЗель 2747,2004,I (2000—2014),278000 км,Проверить в Автотеке,Оригинал,2,Не битый,2.9 MT (96 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X3X2*************,Возможен,448 000
ГАЗ,ГАЗель 3302,2005,I рестайлинг (2003—2010),66000 км,Проверить в Автотеке,Оригинал,4+,Не битый,2.4 MT (140 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X9U3*************,Не интересует,120 000
ГАЗ,ГАЗель 33023,2007,I рестайлинг (2003—2010),146000 км,Проверить в Автотеке,Оригинал,1,Не битый,2.4 MT (140 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Фургон,Синий,Левый,XU42*************,Не интересует,775 000
ГАЗ,ГАЗель Next,2021,III (2013—2023),62000 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,XZV3*************,Не интересует,3 600 000
ГАЗ,ГАЗель 2747,2010,I (2000—2014),360000 км,2 записи в отчёте Автотеки,,1,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Синий,Левый,X3X2*************,,1 000 000
ГАЗ,ГАЗель 2705,2012,II (2010—2023),88564 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Синий,Левый,X962*************,Не интересует,789 000
ГАЗ,ГАЗель Next,2020,III (2013—2023),21885 км,3 записи в отчёте Автотеки,,1,Не битый,2.8 D MT (149 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Пикап,Коричневый,Левый,Z783*************,,1 700 000
ГАЗ,ГАЗель Next,2017,III (2013—2023),570358 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Серый,Левый,Z783*************,Возможен,2 150 000
ГАЗ,ГАЗель Next,2015,III (2013—2023),500 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Зелёный,Левый,XU42*************,Не интересует,3 080 000
ГАЗ,ГАЗель Next,2020,III (2013—2023),176946 км,2 записи в отчёте Автотеки,,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,X96A*************,,2 200 000
ГАЗ,ГАЗель Next,2021,III (2013—2023),136267 км,3 записи в отчёте Автотеки,,2,Не битый,2.8 D MT (149 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Пикап,Белый,Левый,X96A*************,,2 420 000
ГАЗ,ГАЗель 3302,2012,II (2010—2023),161000 км,6 записей в отчёте Автотеки,,4+,Не битый,2.8 D MT (120 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Пикап,Синий,Левый,X3X2*************,,829 000
ГАЗ,ГАЗель 2705,2008,I рестайлинг (2003—2010),85000 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,2.5 MT (124 л.с.),2.5 л,Бензин,Механика,Задний,Базовая,Фургон,Синий,Левый,X962*************,Возможен,695 000
ГАЗ,ГАЗель Next,2022,III (2013—2023),52000 км,Проверить в Автотеке,Оригинал,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Микроавтобус,Белый,Левый,X96A*************,Не интересует,3 900 000
