Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
УАЗ,Pickup,2015,I рестайлинг (2014—2016),322028 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Чёрный,Левый,XTT2*************,,486 590
УАЗ,3909,2016,I (1985—2023),32463 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (112 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Микроавтобус,Зелёный,Левый,XTT3*************,Не интересует,980 000
УАЗ,Patriot,2015,I рестайлинг 2 (2014—2016),94000 км,5 записей в отчёте Автотеки,,2,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,Возможен,890 000
УАЗ,Patriot,2021,I рестайлинг 3 (2016—2023),65000 км,4 записи в отчёте Автотеки,,3,Не битый,2.7 AT (150 л.с.),2.7 л,Бензин,Автомат,Полный,Комфорт Автомат,Внедорожник 5-дверный,Серый,Левый,XTT3*************,,1 379 000
УАЗ,Профи,2018,I (2017—2023),201420 км,8 записей в отчёте Автотеки,,4+,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Задний,,Пикап,Серый,Левый,XTT2*************,,785 000
УАЗ,Patriot,2020,I рестайлинг 3 (2016—2023),14887 км,5 записей в отчёте Автотеки,,2,Не битый,2.7 MT (150 л.с.),2.7 л,Бензин,Механика,Полный,,Внедорожник 5-дверный,Белый,Левый,XTT3*************,Возможен,1 503 000
УАЗ,Hunter,2014,I (2003—2023),287720 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Classic,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,,416 990
УАЗ,Patriot,2013,I рестайлинг (2012—2014),356116 км,21 запись в отчёте Автотеки,Оригинал,4+,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Classic,Внедорожник 5-дверный,Чёрный,Левый,XTT3*************,,437 090
УАЗ,Pickup,2015,I рестайлинг (2014—2016),275007 км,Проверить в Автотеке,Оригинал,4+,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Пикап,Синий,Левый,XTT2*************,,486 590
УАЗ,Pickup,2015,I рестайлинг (2014—2016),82300 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,2.7 MT (128 л.с.),2.7 л,Бензин,Механика,Полный,Лимитед,Пикап,Бежевый,Левый,XTT2*************,Возможен,897 000
