Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Mercedes-Benz,V-класс,2021,W447 (2014—2023),58048 км,3 записи в отчёте Автотеки,,3,Не битый,V 250 d 2.1 4MATIC AT (190 л.с.),2.1 л,Дизель,Автомат,Полный,Exclusive,Минивэн,Серый,Левый,W1V4*************,Возможен,8 599 000
Mercedes-Benz,Sprinter,2009,W906 (2006—2019),362188 км,6 записей в отчёте Автотеки,,2,Не битый,313 CDI 2.2 MT (129 л.с.),2.2 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,WDB9*************,,1 979 000
Mercedes-Benz,E-класс,2018,W213/S213/C238/A238 (2016—2021),90000 км,Проверить в Автотеке,Электронный,1,Не битый,E 220d 2.0 4MATIC 9G-Tronic (194 л.с.),2 л,Дизель,Автомат,Полный,Exclusive,Седан,Чёрный,Левый,WDDZ*************,Не интересует,3 859 000
Mercedes-Benz,E-класс,1993,W124/S124/C124/A124 (1992—1997),467000 км,3 записи в отчёте Автотеки,Оригинал,3,Не битый,E 220 2.2 AT (150 л.с.),2.2 л,Бензин,Автомат,Задний,Базовая,Седан,Чёрный,Левый,WDB1*************,,270 000
Mercedes-Benz,CLK-класс,1998,C208/W208 (1997—2000),300888 км,2 записи в отчёте Автотеки,,4+,Не битый,CLK 200 2.0 AT (136 л.с.),2 л,Бензин,Автомат,Задний,Базовая,Купе,Белый,Левый,WDB2*************,Не интересует,290 000
Mercedes-Benz,C-класс,2018,W205/S205/C205/A205 рестайлинг (2018—2021),120498 км,14 записей в отчёте Автотеки,Оригинал,3,Не битый,C 200 1.5 4MATIC 9G-Tronic (184 л.с.),1.5 л,Бензин,Автомат,Полный,Sport,Седан,Зелёный,Левый,WDD2*************,,3 799 000
Mercedes-Benz,M-класс,2012,W166 (2011—2015),168500 км,15 записей в отчёте Автотеки,,3,Не битый,ML 350d 3.0 4MATIC 7G-Tronic (258 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,WDC1*************,Возможен,2 375 000
Mercedes-Benz,GLE-класс Coupe,2022,C167 (2019—2023),88 км,,Электронный,1,Не битый,GLE 400d 2.9 4MATIC 9G-Tronic (330 л.с.),2.9 л,Дизель,Автомат,Полный,GLE 400d,Внедорожник 5-дверный,Синий,Левый,W1NF*************,Возможен,13 799 000
Mercedes-Benz,C-класс,2016,W205/S205/C205/A205 (2014—2018),37000 км,14 записей в отчёте Автотеки,Оригинал,2,Не битый,C 200 2.0 4MATIC 9G-Tronic (184 л.с.),2 л,Бензин,Автомат,Полный,Sport Особая серия,Седан,Синий,Левый,WDD2*************,,3 500 000
Mercedes-Benz,CL-класс AMG,2007,C216 (2006—2010),132000 км,49 записей в отчёте Автотеки,Дубликат,4+,Не битый,CL 63 6.2 AT (525 л.с.),6.2 л,Бензин,Автомат,Задний,Base,Купе,Чёрный,Левый,WDD2*************,,1 950 000
Mercedes-Benz,E-класс,2014,W212/S212/C207/A207 рестайлинг (2013—2016),276000 км,23 записи в отчёте Автотеки,Дубликат,4+,Не битый,E 250d 2.1 4MATIC 7G-Tronic (204 л.с.),2.1 л,Дизель,Автомат,Полный,Avantgarde Особая серия,Седан,Чёрный,Левый,WDD2*************,Не интересует,2 190 000
Mercedes-Benz,Sprinter,2010,W906 (2006—2019),260000 км,10 записей в отчёте Автотеки,,1,Не битый,318 CDI 3.0 MT (184 л.с.),3 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,WDB9*************,,2 399 000
Mercedes-Benz,E-класс,2008,W211/S211 рестайлинг (2006—2009),368000 км,13 записей в отчёте Автотеки,Оригинал,3,Не битый,E 200 CDI 2.2 AT (136 л.с.),2.2 л,Дизель,Автомат,Задний,Базовая,Седан,Белый,Левый,WDB2*************,Не интересует,969 000
Mercedes-Benz,Sprinter,2008,W906 (2006—2019),385000 км,8 записей в отчёте Автотеки,,3,Не битый,315 CDI 2.2 MT (150 л.с.),2.2 л,Дизель,Механика,Задний,Базовая,Фургон,Красный,Левый,WDB9*************,,1 780 000
Mercedes-Benz,C-класс,2018,W205/S205/C205/A205 (2014—2018),147644 км,,,1,Не битый,C 200d 1.6 7G-Tronic (116 л.с.),1.6 л,Дизель,Автомат,Задний,Avantgarde,Универсал,Серый,Левый,WDD2*************,,2 729 000
Mercedes-Benz,Maybach S-класс,2015,X222 (2013—2017),112000 км,13 записей в отчёте Автотеки,Оригинал,1,Не битый,S 500 4.7 4MATIC 9G-Tronic (455 л.с.),4.7 л,Бензин,Автомат,Полный,Base,Седан,Чёрный,Левый,WDD2*************,,8 000 000
Mercedes-Benz,B-класс,2013,W246 (2011—2014),165500 км,7 записей в отчёте Автотеки,,2,Не битый,B 180 1.6 7G-DCT (122 л.с.),1.6 л,Бензин,Робот,Передний,Особая серия,Хетчбек 5-дверный,Чёрный,Левый,WDD2*************,Возможен,1 015 000
Mercedes-Benz,GLC-класс,2017,X253 (2015—2019),141597 км,6 записей в отчёте Автотеки,,1,Не битый,GLC 250 2.0 4MATIC 9G-Tronic (211 л.с.),2 л,Бензин,Автомат,Полный,Особая Серия,Внедорожник 5-дверный,Чёрный,Левый,WDC2*************,,3 149 000
