Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Hyundai,Accent,2007,II (1999—2012),133505 км,23 записи в отчёте Автотеки,Дубликат,4+,Не битый,1.5 AT (102 л.с.) ТагАЗ,1.5 л,Бензин,Автомат,Передний,Базовая,Седан,Серебряный,Левый,X7MC*************,Не интересует,449 000
Hyundai,Solaris,2012,I (2010—2014),166000 км,7 записей в отчёте Автотеки,Оригинал,1,Не битый,1.4 MT (107 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Бежевый,Левый,Z94C*************,,855 000
Hyundai,Sonata,2019,VII рестайлинг (2017—2019),95881 км,6 записей в отчёте Автотеки,,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Style,Седан,Серебряный,Левый,XWEE*************,,1 750 000
Hyundai,Elantra,2012,V (2010—2014),130840 км,20 записей в отчёте Автотеки,,3,Не битый,1.8 AT (150 л.с.),1.8 л,Бензин,Автомат,Передний,Sport,Седан,Красный,Левый,KMHD*************,Возможен,1 040 200
Hyundai,H-1,2012,II (2007—2015),163241 км,17 записей в отчёте Автотеки,,2,Не битый,2.5 CRDi AT (170 л.с.),2.5 л,Дизель,Автомат,Задний,Dynamic,Минивэн,Серый,Левый,KMHW*************,,1 389 000
Hyundai,Grand Starex,2019,I рестайлинг 2 (2017—2023),67000 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,2.5 CRDi AT (175 л.с.),2.5 л,Дизель,Автомат,Задний,Базовая,Минивэн,Серый,Левый,KMHW*************,Не интересует,3 602 200
Hyundai,Solaris,2019,II (2017—2020),68889 км,8 записей в отчёте Автотеки,,1,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Белый,Левый,Z94K*************,,1 569 000
Hyundai,Solaris,2012,I (2010—2014),31000 км,5 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Синий,Левый,Z94C*************,,1 295 000
Hyundai,Tucson,2023,IV (2020—2023),30 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,High-Tech,Внедорожник 5-дверный,Синий,Левый,MXHJ*************,Не интересует,3 850 000
Hyundai,Santa Fe,2023,IV рестайлинг (2020—2023),10 км,,Электронный,1,Не битый,2.0 4WD AT (230 л.с.),2 л,Бензин,Автомат,Полный,Exclusive+,Внедорожник 5-дверный,Чёрный,Левый,KMHP*************,Не интересует,5 800 000
Hyundai,Genesis,2015,II (2013—2016),203519 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,3.0 V6 4WD AT (249 л.с.),3 л,Бензин,Автомат,Полный,,Седан,Серый,Левый,KMHG*************,Не интересует,2 160 000
Hyundai,Tucson,2006,I (2004—2011),200500 км,7 записей в отчёте Автотеки,Оригинал,3,Не битый,2.0 4WD MT (140 л.с.),2 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Серебряный,Левый,KMHJ*************,Не интересует,810 000
Hyundai,Solaris,2021,II рестайлинг (2020—2023),28300 км,5 записей в отчёте Автотеки,Электронный,2,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,Z94K*************,Не интересует,1 820 000
Hyundai,Solaris,2011,I (2010—2014),174640 км,7 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,Z94C*************,,737 000
Hyundai,Solaris,2015,I рестайлинг (2014—2017),106000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (107 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Белый,Левый,Z94C*************,Не интересует,900 000
Hyundai,i30,2010,I рестайлинг (2010—2012),190028 км,10 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (109 л.с.),1.4 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серебряный,Левый,TMAD*************,Возможен,638 000
Hyundai,Sonata,2019,VII рестайлинг (2017—2019),106456 км,Проверить в Автотеке,,3,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Comfort,Седан,Белый,Левый,KMHE*************,,1 849 000
Hyundai,Elantra,2019,VI (2015—2019),61264 км,Проверить в Автотеке,,1,Не битый,1.6 AT (128 л.с.),1.6 л,Бензин,Автомат,Передний,Active,Седан,Серый,Левый,XWED*************,,1 914 000
Hyundai,Grandeur,2019,VI (2016—2019),32000 км,,Оригинал,1,Не битый,3.0 AT (266 л.с.),3 л,Бензин,Автомат,Передний,Base,Седан,Зелёный,Левый,KMHF*************,Возможен,2 710 000
Hyundai,i30,2009,I (2007—2010),168500 км,11 записей в отчёте Автотеки,,3,Не битый,1.6 AT (122 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Хетчбек 5-дверный,Синий,Левый,TMAD*************,Возможен,768 000
Hyundai,Solaris,2011,I (2010—2014),151000 км,28 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Active,Хетчбек 5-дверный,Белый,Левый,Z94C*************,Возможен,943 700
Hyundai,Santa Fe,2020,IV рестайлинг (2020—2023),65000 км,4 записи в отчёте Автотеки,,1,Не битый,2.2 CRDi 4WD DCT (199 л.с.),2.2 л,Дизель,Робот,Полный,High-Tech,Внедорожник 5-дверный,Белый,Левый,XWES*************,,4 100 000
Hyundai,Solaris,2018,II (2017—2020),208000 км,13 записей в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Синий,Левый,Z94K*************,,1 295 000
Hyundai,Creta,2019,I (2016—2020),96800 км,19 записей в отчёте Автотеки,,1,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Серый,Левый,Z94G*************,Возможен,1 786 100
Hyundai,Sonata,2010,VI (2009—2014),158000 км,14 записей в отчёте Автотеки,,1,Не битый,2.4 AT (178 л.с.),2.4 л,Бензин,Автомат,Передний,Prestige + Navi,Седан,Чёрный,Левый,KMHE*************,Возможен,1 219 000
Hyundai,Solaris,2012,I (2010—2014),198100 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Седан,Синий,Левый,Z94C*************,Возможен,778 000
Hyundai,Creta,2016,I (2016—2020),103000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Серебряный,Левый,Z94G*************,,1 535 000
Hyundai,Creta,2018,I (2016—2020),96706 км,26 записей в отчёте Автотеки,,3,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Comfort Plus,Внедорожник 5-дверный,Серебряный,Левый,Z94G*************,,1 930 000
Hyundai,Solaris,2019,II (2017—2020),167000 км,10 записей в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Бежевый,Левый,Z94K*************,,1 330 000
Hyundai,Sonata,2011,VI (2009—2014),139000 км,3 записи в отчёте Автотеки,,1,Не битый,2.4 AT (178 л.с.),2.4 л,Бензин,Автомат,Передний,Prestige + Navi,Седан,Чёрный,Левый,KMHE*************,,1 099 000
Hyundai,Tucson,2018,III рестайлинг (2018—2023),65500 км,5 записей в отчёте Автотеки,Оригинал,1,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,High-Tech,Внедорожник 5-дверный,Белый,Левый,XWEJ*************,Не интересует,2 570 000
