Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
BMW,3 серия,2003,E46 (1998—2003),200000 км,2 записи в отчёте Автотеки,Дубликат,4+,Битый,330d 2.9 MT (184 л.с.),2.9 л,Дизель,Механика,Задний,Базовая,Седан,Чёрный,Левый,WBAE*************,Не интересует,99 999
BMW,3 серия,2018,F30/F31 рестайлинг (2015—2020),33500 км,,Оригинал,2,Не битый,318i 1.5 Steptronic (136 л.с.),1.5 л,Бензин,Автомат,Задний,Base,Седан,Серый,Левый,WBAB*************,Не интересует,2 100 000
BMW,5 серия,2018,G30/G31 (2016—2020),165166 км,10 записей в отчёте Автотеки,Оригинал,2,Не битый,530i 2.0 xDrive Steptronic (249 л.с.),2 л,Бензин,Автомат,Полный,M Sport,Седан,Чёрный,Левый,X4XJ*************,Возможен,3 999 000
BMW,X3,2021,G01 (2017—2021),79000 км,14 записей в отчёте Автотеки,Оригинал,3,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Чёрный,Левый,X4XK*************,Возможен,5 999 999
BMW,3 серия,2005,E90/E91/E92/E93 (2005—2010),310000 км,11 записей в отчёте Автотеки,Дубликат,4+,Не битый,320i 2.0 AT (150 л.с.),2 л,Бензин,Автомат,Задний,Базовая,Седан,Чёрный,Левый,X4XV*************,Не интересует,500 000
BMW,3 серия,2019,G20 (2018—2023),69000 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,320d 2.0 xDrive AT (190 л.с.),2 л,Дизель,Автомат,Полный,M Sport Pro,Седан,Чёрный,Левый,WBA5*************,,4 099 000
BMW,X5,2021,G05 (2018—2023),49000 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Чёрный,Левый,WBAC*************,Не интересует,8 099 000
BMW,X5,2019,G05 (2018—2023),114000 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Серый,Левый,WBAC*************,Не интересует,6 430 000
BMW,5 серия,2017,G30/G31 (2016—2020),106000 км,Проверить в Автотеке,Электронный,1,Не битый,520d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,M Sport,Седан,Белый,Левый,WBAJ*************,Не интересует,3 950 000
BMW,5 серия,2023,G30/G31 рестайлинг (2020—2023),15 км,Проверить в Автотеке,Электронный,1,Не битый,520d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,M Sport Pure,Седан,Чёрный,Левый,WBA3*************,Не интересует,7 649 000
BMW,5 серия,2012,F10/F11 (2009—2013),100000 км,18 записей в отчёте Автотеки,Дубликат,2,Не битый,520i 2.0 AT (184 л.с.),2 л,Бензин,Автомат,Задний,SE,Седан,Коричневый,Левый,X4XX*************,Возможен,1 800 000
BMW,X6,2019,F16 (2014—2020),70096 км,4 записи в отчёте Автотеки,,2,Не битый,30d 3.0 Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,Pure Extravagance,Внедорожник 5-дверный,Серый,Левый,X4XK*************,Возможен,5 900 000
BMW,X5,2018,G05 (2018—2023),53000 км,6 записей в отчёте Автотеки,Электронный,2,Не битый,M50d 3.0 xDrive Steptronic (400 л.с.),3 л,Дизель,Автомат,Полный,M Special by Individual,Внедорожник 5-дверный,Чёрный,Левый,WBAC*************,Возможен,7 700 000
BMW,X5,2005,E53 рестайлинг (2003—2007),405000 км,9 записей в отчёте Автотеки,,4+,Не битый,4.4i 4.4 AT (320 л.с.),4.4 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,WBAF*************,,765 000
BMW,X1,2021,F48 рестайлинг (2019—2023),37549 км,6 записей в отчёте Автотеки,,1,Не битый,18i 1.5 sDrive AMT (140 л.с.),1.5 л,Бензин,Робот,Передний,Base,Внедорожник 5-дверный,Серый,Левый,WBA3*************,Возможен,3 349 000
BMW,X6,2017,F16 (2014—2020),92350 км,11 записей в отчёте Автотеки,Оригинал,1,Не битый,30d 3.0 Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Синий,Левый,X4XK*************,,4 300 000
BMW,X6,2009,E71 (2007—2012),110000 км,26 записей в отчёте Автотеки,Оригинал,2,Не битый,35i 3.0 AT (306 л.с.),3 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Красный,Левый,WBAF*************,Не интересует,1 600 000
BMW,X3,2022,G01 рестайлинг (2021—2023),10174 км,Проверить в Автотеке,Электронный,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,M Sport Pure,Внедорожник 5-дверный,Синий,Левый,WBA1*************,Возможен,7 200 000
BMW,X4,2020,G02 (2018—2021),34500 км,Проверить в Автотеке,Электронный,1,Не битый,20i 2.0 xDrive Steptronic (184 л.с.),2 л,Бензин,Автомат,Полный,M Sport,Внедорожник 5-дверный,Белый,Левый,WBA2*************,,5 790 000
BMW,3 серия,2017,F30/F31 рестайлинг (2015—2020),161000 км,30 записей в отчёте Автотеки,Оригинал,3,Не битый,320i 2.0 xDrive Steptronic (184 л.с.),2 л,Бензин,Автомат,Полный,M Sport,Седан,Белый,Левый,X4X8*************,Не интересует,2 450 000
