Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Peugeot,4007,2008,I (2007—2012),269100 км,15 записей в отчёте Автотеки,Оригинал,3,Не битый,2.2 HDi 4WD MT (156 л.с.),2.2 л,Дизель,Механика,Полный,Premium,Внедорожник 5-дверный,Чёрный,Левый,VF3V*************,Возможен,1 029 000
Peugeot,Boxer,2008,II (2006—2014),250000 км,Проверить в Автотеке,Оригинал,4+,Не битый,2.2 HDi MT (100 л.с.),,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3Y*************,Не интересует,400 000
Peugeot,206,2007,I (1998—2012),127570 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,XT,Седан,Серый,Левый,VF32*************,,385 000
Peugeot,3008,2012,I (2009—2013),175000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Confort,Внедорожник 5-дверный,Белый,Левый,VF30*************,Не интересует,850 000
Peugeot,3008,2012,I (2009—2013),117000 км,12 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Access,Внедорожник 5-дверный,Белый,Левый,VF30*************,,948 000
Peugeot,508,2012,I (2011—2014),203000 км,32 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AMT (120 л.с.),1.6 л,Бензин,Робот,Передний,Access,Седан,Белый,Левый,VF38*************,Не интересует,740 000
Peugeot,Boxer,2012,II (2006—2014),155275 км,3 записи в отчёте Автотеки,,3,Не битый,2.2 HDi MT (120 л.с.),2.2 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3Y*************,,1 690 000
Peugeot,308,2011,I (2007—2011),116000 км,16 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Серый,Левый,Z8T4*************,Не интересует,599 000
Peugeot,308,2008,I (2007—2011),180900 км,10 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Premium,Хетчбек 5-дверный,Чёрный,Левый,VF34*************,Возможен,499 000
Peugeot,308,2011,I (2007—2011),132591 км,9 записей в отчёте Автотеки,,3,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,,Хетчбек 5-дверный,Серый,Левый,Z8T4*************,,849 000
Peugeot,Expert,2021,III (2016—2023),133000 км,Проверить в Автотеке,Электронный,2,Не битый,2.0 HDi MT (150 л.с.),2 л,Дизель,Механика,Передний,Pro L3H1,Фургон,Чёрный,Левый,Z8TV*************,Возможен,3 190 000
Peugeot,206,2007,I (1998—2012),195000 км,9 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,XR,Седан,Голубой,Левый,VF32*************,Возможен,280 000
Peugeot,207,2010,I рестайлинг (2009—2015),126000 км,12 записей в отчёте Автотеки,Оригинал,2,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Envy,Хетчбек 5-дверный,Чёрный,Левый,VF3W*************,Не интересует,670 000
Peugeot,3008,2014,I рестайлинг (2013—2016),149000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 AT (150 л.с.),1.6 л,Бензин,Автомат,Передний,Active,Внедорожник 5-дверный,Бордовый,Левый,VF30*************,Не интересует,1 155 000
Peugeot,308,2011,I рестайлинг (2011—2015),264000 км,12 записей в отчёте Автотеки,Дубликат,3,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Premium,Хетчбек 5-дверный,Бежевый,Левый,Z8T4*************,Не интересует,499 000
Peugeot,3008,2011,I (2009—2013),215000 км,23 записи в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Белый,Левый,VF30*************,Не интересует,720 000
Peugeot,207,2009,I (2006—2009),180000 км,17 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,,Хетчбек 5-дверный,Жёлтый,Левый,VF3W*************,Возможен,525 000
Peugeot,Partner,2012,II рестайлинг (2012—2015),121724 км,11 записей в отчёте Автотеки,,3,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Outdoor,Минивэн,Коричневый,Левый,VF37*************,,999 000
Peugeot,508,2012,I (2011—2014),185000 км,13 записей в отчёте Автотеки,,2,Не битый,1.6 AMT (120 л.с.),1.6 л,Бензин,Робот,Передний,,Седан,Серебряный,Левый,VF38*************,,730 000
Peugeot,206,2004,I (1998—2012),100000 км,Проверить в Автотеке,,2,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 3-дверный,Чёрный,Левый,VF32*************,,1 199 999
Peugeot,208,2014,I (2012—2015),153663 км,25 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Active,Хетчбек 5-дверный,Белый,Левый,VF3C*************,Не интересует,740 000
Peugeot,206,2001,I (1998—2012),389000 км,6 записей в отчёте Автотеки,Дубликат,3,Не битый,1.4 AT (75 л.с.),1.4 л,Бензин,Автомат,Передний,Базовая,Хетчбек 3-дверный,Белый,Левый,VF32*************,Возможен,265 000
Peugeot,308,2010,I (2007—2011),150001 км,18 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,,Универсал,Чёрный,Левый,VF34*************,Возможен,444 000
Peugeot,206,2008,I (1998—2012),185000 км,6 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,XR,Седан,Синий,Левый,VF32*************,,279 000
Peugeot,Partner,2008,I рестайлинг (2002—2012),299800 км,10 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3G*************,Не интересует,300 000
Peugeot,3008,2012,I (2009—2013),166000 км,14 записей в отчёте Автотеки,,1,Не битый,1.6 AT (150 л.с.),1.6 л,Бензин,Автомат,Передний,Базовая,Внедорожник 5-дверный,Белый,Левый,VF30*************,Возможен,769 000
Peugeot,308,2009,I (2007—2011),129000 км,14 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Confort Pack,Хетчбек 5-дверный,Белый,Левый,VF34*************,,450 000
Peugeot,206,2008,I (1998—2012),143000 км,4 записи в отчёте Автотеки,,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Синий,Левый,VF32*************,,249 990
Peugeot,307,2001,3C (2001—2005),86000 км,9 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.0 AT (137 л.с.),2 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Синий,Левый,VF33*************,Не интересует,350 000
Peugeot,308,2010,I (2007—2011),158280 км,11 записей в отчёте Автотеки,,3,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,Z8T4*************,Возможен,597 000
Peugeot,308,2010,I (2007—2011),142000 км,15 записей в отчёте Автотеки,,4+,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Russian Pack,Хетчбек 5-дверный,Чёрный,Левый,Z8T4*************,,599 000
Peugeot,206,2008,I (1998—2012),172000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Серебряный,Левый,VF32*************,Не интересует,300 000
Peugeot,Boxer,2013,II (2006—2014),268354 км,17 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.2 HDi MT (130 л.с.),2.2 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3Y*************,Не интересует,1 249 000
Peugeot,308,2011,I рестайлинг (2011—2015),147208 км,20 записей в отчёте Автотеки,Оригинал,1,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Allure,Хетчбек 5-дверный,Белый,Левый,Z8T4*************,,765 000
Peugeot,308,2018,II рестайлинг (2017—2023),82000 км,,Электронный,1,Не битый,1.5 HDi MT (102 л.с.),1.5 л,Дизель,Механика,Передний,Базовая,Универсал,Белый,Левый,VF3L*************,,1 299 000
Peugeot,Partner,2012,II рестайлинг (2012—2015),230000 км,8 записей в отчёте Автотеки,,3,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,,Минивэн,Коричневый,Левый,VF37*************,,700 000
Peugeot,308,2010,I (2007—2011),214221 км,7 записей в отчёте Автотеки,,3,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Чёрный,Левый,Z8T4*************,,490 000
Peugeot,408,2014,I (2012—2017),179000 км,14 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Style,Седан,Чёрный,Левый,Z8T4*************,Не интересует,1 100 000
Peugeot,206,2009,I (1998—2012),118000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,,Седан,Чёрный,Левый,VF32*************,Не интересует,330 000
Peugeot,3008,2018,II (2016—2020),67000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 HDi AT (130 л.с.),1.5 л,Дизель,Автомат,Передний,Базовая,Внедорожник 5-дверный,Серый,Левый,VF3M*************,Не интересует,2 048 000
Peugeot,308,2010,I (2007—2011),118000 км,18 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Premium,Хетчбек 5-дверный,Красный,Левый,Z8T4*************,Не интересует,400 000
Peugeot,Expert,2021,III (2016—2023),48627 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,2.0 HDi AT (150 л.с.),2 л,Дизель,Автомат,Передний,Базовая,Фургон,Белый,Левый,Z8TV*************,,4 500 000
Peugeot,3008,2018,II (2016—2020),56420 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 AT (150 л.с.),1.6 л,Бензин,Автомат,Передний,Allure,Внедорожник 5-дверный,Чёрный,Левый,VF3M*************,Не интересует,2 300 000
Peugeot,5008,2020,II (2017—2020),15748 км,Проверить в Автотеке,Оригинал,1,Не битый,1.6 AT (150 л.с.),1.6 л,Бензин,Автомат,Передний,Allure,Внедорожник 5-дверный,Белый,Левый,VF3M*************,Не интересует,2 790 000
