Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Chery,Tiggo 7 Pro,2023,II (2019—2023),16000 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Prestige,Внедорожник 5-дверный,Красный,Левый,LVVD*************,Не интересует,2 550 000
Chery,QQ6 (S21),2009,S21 (2006—2010),87000 км,9 записей в отчёте Автотеки,Оригинал,3,Не битый,1.1 MT (68 л.с.),1.1 л,Бензин,Механика,Передний,Lux,Лифтбек,Оранжевый,Левый,LVVD*************,Возможен,255 000
Chery,Tiggo 8,2020,I (2018—2022),73482 км,5 записей в отчёте Автотеки,,2,Не битый,1.5 AMT (147 л.с.),1.5 л,Бензин,Робот,Передний,Prestige (7 мест),Внедорожник 5-дверный,Белый,Левый,LVTD*************,,1 879 000
Chery,Tiggo 4,2019,I рестайлинг (2018—2023),77026 км,6 записей в отчёте Автотеки,,1,Не битый,2.0 CVT (122 л.с.),2 л,Бензин,Вариатор,Передний,Techno,Внедорожник 5-дверный,Серебряный,Левый,LVVD*************,Возможен,1 749 000
Chery,Tiggo (T11),2010,T11 (2005—2013),119419 км,5 записей в отчёте Автотеки,,2,Не битый,2.0 4WD MT (136 л.с.),2 л,Бензин,Механика,Полный,Tg13C,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,,550 000
Chery,Tiggo 4,2021,I рестайлинг (2018—2023),24565 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (113 л.с.),1.5 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Синий,Левый,LVVD*************,,1 736 000
Chery,Tiggo 4,2020,I рестайлинг (2018—2023),40824 км,4 записи в отчёте Автотеки,,1,Не битый,2.0 CVT (122 л.с.),2 л,Бензин,Вариатор,Передний,Techno,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,,1 984 000
Chery,Tiggo 4,2020,I рестайлинг (2018—2023),42000 км,3 записи в отчёте Автотеки,,1,Не битый,2.0 MT (122 л.с.),2 л,Бензин,Механика,Передний,Start,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,Возможен,1 828 400
Chery,Tiggo 4,2019,I рестайлинг (2018—2023),49157 км,12 записей в отчёте Автотеки,,2,Не битый,2.0 CVT (122 л.с.),2 л,Бензин,Вариатор,Передний,Techno,Внедорожник 5-дверный,Чёрный,Левый,XWFD*************,,1 788 000
Chery,Tiggo 4,2020,I рестайлинг (2018—2023),33000 км,Проверить в Автотеке,,1,Не битый,2.0 CVT (122 л.с.),2 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Серый,Левый,LVVD*************,,1 919 000
Chery,Tiggo 7 Pro,2022,II (2019—2023),42661 км,3 записи в отчёте Автотеки,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,,Внедорожник 5-дверный,Белый,Левый,LVVD*************,Возможен,2 499 900
Chery,Tiggo 8 Pro,2021,I (2021—2023),29100 км,2 записи в отчёте Автотеки,,1,Не битый,1.6 TGDI AMT (186 л.с.),1.6 л,Бензин,Робот,Передний,Prestige Dreamline,Внедорожник 5-дверный,Серый,Левый,LVTD*************,,2 830 000
Chery,IndiS (S18D),2014,S18D (2011—2016),80469 км,5 записей в отчёте Автотеки,,2,Не битый,1.3 AMT (83 л.с.),1.3 л,Бензин,Робот,Передний,In12C,Хетчбек 5-дверный,Белый,Левый,LVVD*************,,731 305
Chery,Arrizo 8,2023,I (2022—2023),315 км,,,1,Не битый,1.6 TGDI DCT (186 л.с.),1.6 л,Бензин,Робот,Передний,Prestige,Седан,Белый,Левый,LVVD*************,Возможен,3 559 900
Chery,Kimo (A1),2009,A1 (2008—2015),108000 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.3 MT (83 л.с.),1.3 л,Бензин,Механика,Передний,Comfort,Хетчбек 5-дверный,Синий,Левый,LVVD*************,Возможен,329 000
Chery,Tiggo (T11),2013,T11 рестайлинг (2013—2016),234000 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (126 л.с.),1.6 л,Бензин,Механика,Передний,,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,Не интересует,520 000
Chery,Tiggo 5,2017,T21 рестайлинг (2016—2020),92134 км,7 записей в отчёте Автотеки,,1,Не битый,2.0 CVT (136 л.с.),2 л,Бензин,Вариатор,Передний,Luxury,Внедорожник 5-дверный,Чёрный,Левый,X9WD*************,,1 340 000
Chery,Amulet (A15),2007,A15 (2003—2010),190000 км,11 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 MT (88 л.с.),1.6 л,Бензин,Механика,Передний,Базовая,Лифтбек,Чёрный,Левый,XUVD*************,Возможен,145 000
Chery,Tiggo 7 Pro Max,2023,I (2022—2023),212 км,,,1,Не битый,1.5 CVT (147 л.с.),1.5 л,Бензин,Вариатор,Передний,Elite,Внедорожник 5-дверный,Чёрный,Левый,LVVD*************,Возможен,2 929 900
Chery,IndiS (S18D),2012,S18D (2011—2016),116000 км,10 записей в отчёте Автотеки,Оригинал,3,Не битый,1.3 AMT (83 л.с.),1.3 л,Бензин,Робот,Передний,In14C,Хетчбек 5-дверный,Серебряный,Левый,LVVD*************,Возможен,415 000
