Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Mazda,3,2010,BL (2008—2011),177000 км,12 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (105 л.с.),1.6 л,Бензин,Автомат,Передний,Touring,Седан,Серебряный,Левый,JMZB*************,,1 099 990
Mazda,CX-7,2010,I рестайлинг (2009—2012),151361 км,21 запись в отчёте Автотеки,,2,Не битый,2.3 4WD AT (238 л.с.),2.3 л,Бензин,Автомат,Полный,Sport,Внедорожник 5-дверный,Белый,Левый,JMZE*************,,939 000
Mazda,6,2010,GH рестайлинг (2009—2013),185015 км,19 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.0 AT (147 л.с.),2 л,Бензин,Автомат,Передний,Impulse,Седан,Чёрный,Левый,JMZG*************,,1 259 000
Mazda,CX-7,2008,I (2006—2009),269749 км,14 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.3 4WD AT (238 л.с.),2.3 л,Бензин,Автомат,Полный,Touring,Внедорожник 5-дверный,Фиолетовый,Левый,JMZE*************,Не интересует,900 000
Mazda,6,2017,GJ рестайлинг (2015—2018),56314 км,5 записей в отчёте Автотеки,,2,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Чёрный,Левый,RUMG*************,Возможен,2 529 000
Mazda,CX-4,2023,I рестайлинг (2019—2023),25 км,,,1,Не битый,2.0 AT (158 л.с.),2 л,Бензин,Автомат,Передний,Core,Внедорожник 5-дверный,Белый,Левый,LFPM*************,Возможен,3 750 000
Mazda,3,2006,BK (2003—2006),181007 км,4 записи в отчёте Автотеки,,4+,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Серый,Левый,JMZB*************,,597 000
Mazda,6,2010,GH рестайлинг (2009—2013),284000 км,18 записей в отчёте Автотеки,Оригинал,3,Не битый,2.5 MT (170 л.с.),2.5 л,Бензин,Механика,Передний,Sport,Седан,Белый,Левый,JMZG*************,Не интересует,1 000 050
Mazda,6,2019,GJ рестайлинг 2 (2018—2023),59197 км,Проверить в Автотеке,,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Supreme Plus,Седан,Серый,Левый,RUMG*************,,2 899 000
Mazda,CX-5,2017,I рестайлинг (2015—2017),112667 км,22 записи в отчёте Автотеки,,2,Не битый,2.5 4WD AT (192 л.с.),2.5 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Серый,Левый,RUMK*************,,2 495 000
Mazda,6,2015,GJ рестайлинг (2015—2018),180000 км,,,1,Не битый,2.5 AT (192 л.с.),2.5 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,JM1G*************,Возможен,1 650 000
Mazda,3,2007,BK рестайлинг (2006—2009),165000 км,10 записей в отчёте Автотеки,,3,Не битый,1.6 MT (105 л.с.),1.6 л,Бензин,Механика,Передний,,Седан,Синий,Левый,JMZB*************,,520 000
Mazda,CX-5,2012,I (2011—2015),136900 км,19 записей в отчёте Автотеки,,4+,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Drive,Внедорожник 5-дверный,Серебряный,Левый,JMZK*************,,1 619 000
Mazda,CX-5,2016,I рестайлинг (2015—2017),122801 км,17 записей в отчёте Автотеки,,3,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Коричневый,Левый,RUMK*************,Возможен,2 349 000
Mazda,3,2006,BK (2003—2006),276000 км,2 записи в отчёте Автотеки,Оригинал,4+,Не битый,2.0 MT (150 л.с.),2 л,Бензин,Механика,Передний,Базовая,Седан,Чёрный,Левый,JMZB*************,Не интересует,499 000
Mazda,CX-5,2014,I (2011—2015),153279 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Sport,Внедорожник 5-дверный,Чёрный,Левый,RUMK*************,,1 999 999
Mazda,CX-5,2018,II (2017—2022),160000 км,21 запись в отчёте Автотеки,Оригинал,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Active,Внедорожник 5-дверный,Чёрный,Левый,RUMK*************,Не интересует,2 699 000
Mazda,3,2022,BP (2019—2023),36 км,,,1,Не битый,2.0 AT (158 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,LVRH*************,,3 150 000
Mazda,CX-5,2019,II (2017—2022),49492 км,4 записи в отчёте Автотеки,,1,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Синий,Левый,RUMK*************,Возможен,3 509 000
Mazda,CX-7,2008,I (2006—2009),162000 км,20 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.3 4WD AT (238 л.с.),2.3 л,Бензин,Автомат,Полный,Touring,Внедорожник 5-дверный,Серебряный,Левый,JMZE*************,Не интересует,744 444
Mazda,6,2010,GH рестайлинг (2009—2013),213000 км,15 записей в отчёте Автотеки,Дубликат,4+,Не битый,2.0 AT (147 л.с.),2 л,Бензин,Автомат,Передний,Touring,Седан,Белый,Левый,JMZG*************,Не интересует,855 000
Mazda,CX-7,2011,I рестайлинг (2009—2012),257000 км,16 записей в отчёте Автотеки,Оригинал,4+,Не битый,2.5 AT (163 л.с.),2.5 л,Бензин,Автомат,Передний,Touring,Внедорожник 5-дверный,Белый,Левый,JMZE*************,Не интересует,1 100 000
Mazda,6,2017,GJ рестайлинг (2015—2018),88000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,2.5 AT (192 л.с.),2.5 л,Бензин,Автомат,Передний,Supreme Plus,Седан,Чёрный,Левый,RUMG*************,Возможен,1 995 000
Mazda,CX-5,2021,II (2017—2022),16000 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,2.5 4WD AT (194 л.с.),2.5 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Синий,Левый,JM3K*************,Не интересует,3 500 000
Mazda,3,2006,BK рестайлинг (2006—2009),243400 км,2 записи в отчёте Автотеки,,4+,Не битый,1.6 AT (105 л.с.),1.6 л,Бензин,Автомат,Передний,Flash Edition,Седан,Чёрный,Левый,JMZB*************,,759 000
Mazda,6,2020,GJ рестайлинг 2 (2018—2023),42000 км,5 записей в отчёте Автотеки,,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Active,Седан,Синий,Левый,RUMG*************,,2 990 000
Mazda,CX-5,2016,I рестайлинг (2015—2017),172000 км,21 запись в отчёте Автотеки,Оригинал,2,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Синий,Левый,RUMK*************,Не интересует,2 300 000
Mazda,CX-5,2017,II (2017—2022),78500 км,Проверить в Автотеке,,1,Не битый,2.5 4WD AT (194 л.с.),2.5 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Синий,Левый,JM3K*************,Возможен,2 864 600
Mazda,CX-5,2023,II рестайлинг (2021—2023),10 км,,Электронный,1,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,High,Внедорожник 5-дверный,Бежевый,Левый,JMZK*************,Возможен,4 650 000
Mazda,CX-5,2015,I рестайлинг (2015—2017),107000 км,7 записей в отчёте Автотеки,,1,Не битый,2.5 4WD AT (184 л.с.),2.5 л,Бензин,Автомат,Полный,Базовая,Внедорожник 5-дверный,Чёрный,Левый,RUMK*************,,2 499 000
Mazda,3,2019,BP (2019—2023),22500 км,Проверить в Автотеке,Электронный,1,Не битый,2.5 AT (184 л.с.),2.5 л,Бензин,Автомат,Передний,Базовая,Седан,Серебряный,Левый,JM1B*************,Возможен,2 200 000
Mazda,CX-5,2013,I (2011—2015),215000 км,12 записей в отчёте Автотеки,,1,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Supreme,Внедорожник 5-дверный,Белый,Левый,RUMK*************,,1 879 000
Mazda,CX-7,2011,I рестайлинг (2009—2012),253000 км,13 записей в отчёте Автотеки,Оригинал,3,Не битый,2.5 AT (163 л.с.),2.5 л,Бензин,Автомат,Передний,Touring,Внедорожник 5-дверный,Красный,Левый,JMZE*************,Не интересует,1 100 000
