Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Daewoo,Nexia,2006,I (1995—2008),193452 км,Проверить в Автотеке,Оригинал,3,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Красный,Левый,XWB3*************,Не интересует,95 000
Daewoo,Nexia,2012,I рестайлинг (2008—2016),159899 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Белый,Левый,XWB3*************,,225 000
Daewoo,Matiz,2011,I рестайлинг (2000—2015),222402 км,6 записей в отчёте Автотеки,Оригинал,1,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Standart,Хетчбек 5-дверный,Голубой,Левый,XWB4*************,Не интересует,170 000
Daewoo,Matiz,2005,I рестайлинг (2000—2015),151000 км,Проверить в Автотеке,Дубликат,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,MX,Хетчбек 5-дверный,Бордовый,Левый,XWB4*************,Возможен,167 000
Daewoo,Nexia,2007,I (1995—2008),140000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GL,Седан,Серебряный,Левый,XWB3*************,Не интересует,79 000
Daewoo,Nexia,2012,I рестайлинг (2008—2016),141000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Бордовый,Левый,XWB3*************,Не интересует,220 000
Daewoo,Matiz,2003,I рестайлинг (2000—2015),163000 км,3 записи в отчёте Автотеки,Дубликат,4+,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,ULV4*************,Не интересует,180 000
Daewoo,Nexia,2007,I (1995—2008),90000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GLE,Седан,Серебряный,Левый,XWB3*************,Не интересует,150 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),57000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,MX,Хетчбек 5-дверный,Синий,Левый,XWB4*************,Не интересует,259 000
Daewoo,Nexia,2004,I (1995—2008),148000 км,2 записи в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GLE,Седан,Золотой,Левый,XWB3*************,Не интересует,138 000
Daewoo,Nexia,2005,I (1995—2008),128273 км,8 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GLE,Седан,Синий,Левый,XWB3*************,Не интересует,120 000
Daewoo,Matiz,2013,I рестайлинг (2000—2015),94000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,XWB4*************,Не интересует,189 000
Daewoo,Nexia,2011,I рестайлинг (2008—2016),57000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Classic,Седан,Красный,Левый,XWB3*************,,400 000
Daewoo,Nexia,2007,I (1995—2008),98900 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GLE,Седан,Голубой,Левый,XWB3*************,Не интересует,149 000
Daewoo,Nexia,2010,I рестайлинг (2008—2016),200000 км,8 записей в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Люкс,Седан,Чёрный,Левый,XWB3*************,Не интересует,120 000
Daewoo,Nexia,2008,I (1995—2008),250000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Базовая,Седан,Синий,Левый,XWB3*************,Не интересует,120 000
Daewoo,Nexia,2011,I рестайлинг (2008—2016),183000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Золотой,Левый,XWB3*************,Не интересует,235 000
Daewoo,Matiz,2007,I рестайлинг (2000—2015),102000 км,Проверить в Автотеке,Оригинал,2,Не битый,0.8 MT (52 л.с.),,Бензин,Механика,Передний,Standart,Хетчбек 5-дверный,Зелёный,Левый,XWB4*************,,199 000
Daewoo,Matiz,2007,I рестайлинг (2000—2015),162606 км,8 записей в отчёте Автотеки,,4+,Не битый,0.8 AT (52 л.с.),0.8 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Голубой,Левый,XWB4*************,Не интересует,230 000
Daewoo,Gentra,2013,II (2013—2015),196000 км,3 записи в отчёте Автотеки,,1,Не битый,1.5 MT (107 л.с.),1.5 л,Бензин,Механика,Передний,Comfort,Седан,Голубой,Левый,XWB5*************,,481 962
Daewoo,Nexia,2005,I (1995—2008),125000 км,Проверить в Автотеке,Дубликат,3,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GL,Седан,Золотой,Левый,XWB3*************,Не интересует,170 000
Daewoo,Matiz,2006,I рестайлинг (2000—2015),102000 км,7 записей в отчёте Автотеки,,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Красный,Левый,XWB4*************,,207 000
Daewoo,Matiz,2007,I рестайлинг (2000—2015),110000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,0.8 AT (52 л.с.),0.8 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Зелёный,Левый,XWB4*************,Не интересует,285 000
Daewoo,Matiz,2010,I рестайлинг (2000—2015),35000 км,10 записей в отчёте Автотеки,,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,,Хетчбек 5-дверный,Синий,Левый,XWB4*************,Возможен,200 000
Daewoo,Matiz,2011,I рестайлинг (2000—2015),95000 км,10 записей в отчёте Автотеки,Дубликат,4+,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,MX,Хетчбек 5-дверный,Серебряный,Левый,XWB4*************,Не интересует,290 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),73000 км,4 записи в отчёте Автотеки,,2,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,MX,Хетчбек 5-дверный,Чёрный,Левый,XWB4*************,,310 900
Daewoo,Nexia,2011,I рестайлинг (2008—2016),181735 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,Lux,Седан,Серебряный,Левый,XWB3*************,Возможен,234 900
Daewoo,Matiz,2010,I рестайлинг (2000—2015),110000 км,12 записей в отчёте Автотеки,Оригинал,2,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Lux,Хетчбек 5-дверный,Бордовый,Левый,XWB4*************,Не интересует,199 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),133000 км,6 записей в отчёте Автотеки,,2,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,MX,Хетчбек 5-дверный,Зелёный,Левый,XWB4*************,,330 900
Daewoo,Matiz,2013,I рестайлинг (2000—2015),64694 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XWB4*************,,329 000
Daewoo,Nexia,2007,I (1995—2008),200000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Голубой,Левый,XWB3*************,Не интересует,300 000
Daewoo,Matiz,2008,I рестайлинг (2000—2015),152000 км,Проверить в Автотеке,,3,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Бордовый,Левый,XWB4*************,Возможен,155 000
Daewoo,Nexia,2007,I (1995—2008),142741 км,7 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Бордовый,Левый,XWB3*************,Не интересует,63 000
Daewoo,Gentra,2014,II (2013—2015),140000 км,4 записи в отчёте Автотеки,Оригинал,1,Не битый,1.5 MT (107 л.с.),1.5 л,Бензин,Механика,Передний,Comfort,Седан,Серый,Левый,XWB5*************,Не интересует,670 000
Daewoo,Nexia,2013,I рестайлинг (2008—2016),100000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Белый,Левый,XWB3*************,Не интересует,195 000
Daewoo,Matiz,2012,I рестайлинг (2000—2015),100500 км,5 записей в отчёте Автотеки,Оригинал,4+,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Чёрный,Левый,XWB4*************,Возможен,310 000
Daewoo,Matiz,2006,I рестайлинг (2000—2015),100000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,0.8 AT (52 л.с.),0.8 л,Бензин,Автомат,Передний,Базовая,Хетчбек 5-дверный,Бордовый,Левый,XWB4*************,Возможен,290 000
Daewoo,Nexia,2011,I рестайлинг (2008—2016),150000 км,3 записи в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Седан,Голубой,Левый,XWB3*************,Не интересует,145 000
Daewoo,Matiz,2008,I рестайлинг (2000—2015),105000 км,Проверить в Автотеке,Оригинал,1,Не битый,0.8 MT (52 л.с.),0.8 л,Бензин,Механика,Передний,Lux,Хетчбек 5-дверный,Голубой,Левый,XWB4*************,,219 000
Daewoo,Nexia,2007,I (1995—2008),171245 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,GLE,Седан,Золотой,Левый,XWB3*************,Возможен,218 000
Daewoo,Nexia,2011,I рестайлинг (2008—2016),168000 км,6 записей в отчёте Автотеки,,1,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Седан,Серебряный,Левый,XWB3*************,,156 000
Daewoo,Nexia,2006,I (1995—2008),294029 км,2 записи в отчёте Автотеки,Оригинал,4+,Не битый,1.5 MT (85 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Синий,Левый,XWB3*************,,88 800
Daewoo,Nexia,2011,I рестайлинг (2008—2016),188000 км,9 записей в отчёте Автотеки,Оригинал,2,Не битый,1.5 MT (80 л.с.),1.5 л,Бензин,Механика,Передний,,Седан,Золотой,Левый,XWB3*************,Не интересует,210 000
Daewoo,Matiz,2013,I рестайлинг (2000—2015),70000 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,0.8 MT (50 л.с.),0.8 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Серебряный,Левый,XWB4*************,Не интересует,235 000
Daewoo,Nexia,2009,I рестайлинг (2008—2016),161000 км,6 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 MT (109 л.с.),1.6 л,Бензин,Механика,Передний,Люкс,Седан,Голубой,Левый,XWB3*************,Не интересует,159 000
