Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Changan,CS35 Plus,2019,I (2018—2023),30249 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 MT (128 л.с.),1.6 л,Бензин,Механика,Передний,Luxe,Внедорожник 5-дверный,Белый,Левый,LS5A*************,,1 710 000
Changan,UNI-T,2020,I (2020—2023),7000 км,,Электронный,1,Не битый,1.5T DCT (167 л.с.),1.5 л,Бензин,Робот,Передний,,Внедорожник 5-дверный,Серый,Левый,LS5A*************,Не интересует,2 790 000
Changan,UNI-K,2022,I (2020—2023),20 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Синий,Левый,LS4A*************,,3 750 000
Changan,UNI-T,2023,I (2020—2023),1 км,,Электронный,1,Не битый,1.5T DCT (167 л.с.),1.5 л,Бензин,Робот,Передний,Luxe,Внедорожник 5-дверный,Серый,Левый,LS5A*************,Не интересует,3 400 000
Changan,UNI-K,2023,I (2020—2023),1 км,2 записи в отчёте Автотеки,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Голубой,Левый,LS4A*************,,3 690 000
Changan,CS85,2023,I (2019—2023),230 км,Проверить в Автотеке,,1,Не битый,2.0 AT (224 л.с.),2 л,Бензин,Автомат,Передний,Base,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Возможен,3 659 900
Changan,UNI-K,2023,I (2020—2023),1 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Не интересует,3 320 000
Changan,UNI-K,2023,I (2020—2023),90 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Не интересует,3 999 999
Changan,UNI-K,2023,I (2020—2023),86 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Возможен,3 840 000
Changan,CS55,2019,I (2017—2023),141000 км,4 записи в отчёте Автотеки,,1,Не битый,1.5 MT (143 л.с.),1.5 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Белый,Левый,LS5A*************,,1 681 824
Changan,CS35 Plus,2020,I (2018—2023),25020 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,1.6 AT (117 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Внедорожник 5-дверный,Коричневый,Левый,LS5A*************,Возможен,2 290 000
Changan,UNI-K,2023,I (2020—2023),100 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Серый,Левый,LS4A*************,,3 550 000
Changan,UNI-K,2023,I (2020—2023),19 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Не интересует,3 790 000
Changan,UNI-K,2023,I (2020—2023),55 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Возможен,3 840 000
Changan,UNI-K,2023,I (2020—2023),50 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Серый,Левый,LS4A*************,,3 799 000
Changan,Alsvin,2023,I (2018—2023),150 км,,,1,Не битый,1.5T DCT (107 л.с.),1.5 л,Бензин,Робот,Передний,,Седан,Белый,Левый,LS5A*************,Возможен,1 750 000
Changan,CS35,2017,I (2013—2023),81457 км,Проверить в Автотеке,,1,Не битый,1.6 AT (113 л.с.),1.6 л,Бензин,Автомат,Передний,Luxe,Внедорожник 5-дверный,Чёрный,Левый,XDJA*************,,1 400 000
Changan,UNI-T,2023,I (2020—2023),167 км,,Электронный,1,Не битый,1.5T DCT (167 л.с.),1.5 л,Бензин,Робот,Передний,Tech,Внедорожник 5-дверный,Белый,Левый,LS5A*************,Не интересует,2 750 000
Changan,UNI-T,2020,I (2020—2023),27000 км,,,1,Не битый,1.5T DCT (180 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Внедорожник 5-дверный,Серый,Левый,LS5A*************,,2 580 000
Changan,UNI-K,2023,I (2020—2023),49 км,Проверить в Автотеке,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Возможен,3 600 000
Changan,UNI-K,2023,I (2020—2023),137 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Белый,Левый,LS4A*************,,3 950 000
Changan,Lamore,2023,I (2022—2023),9 км,,,1,Не битый,1.5T DCT (181 л.с.),1.5 л,Бензин,Робот,Передний,Base,Седан,Серый,Левый,LS5A*************,,2 620 000
Changan,UNI-V,2023,I (2022—2023),45 км,,,1,Не битый,1.5T DCT (181 л.с.),1.5 л,Бензин,Робот,Передний,Базовая,Лифтбек,Белый,Левый,LS5A*************,,2 225 000
Changan,CS35 Plus,2023,I рестайлинг (2021—2023),,,,,Не битый,1.4T DTC (150 л.с.),1.4 л,Бензин,Робот,Передний,Tech,Внедорожник 5-дверный,Красный,Левый,LS5A*************,,от 1 999 900
Changan,UNI-K,2023,I (2020—2023),1 км,,,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Голубой,Левый,LS4A*************,,3 300 000
Changan,Alsvin,2023,I (2018—2023),359 км,,,1,Не битый,1.5T DCT (98 л.с.),1.5 л,Бензин,Робот,Передний,DLX,Седан,Белый,Левый,LS5A*************,Возможен,1 799 900
Changan,UNI-K,2023,I (2020—2023),1 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Чёрный,Левый,LS4A*************,Возможен,3 680 000
Changan,CS35 Plus,2021,I (2018—2023),4495 км,5 записей в отчёте Автотеки,Электронный,1,Не битый,1.6 MT (117 л.с.),1.6 л,Бензин,Механика,Передний,Comfort,Внедорожник 5-дверный,Синий,Левый,LS5A*************,Возможен,2 180 000
Changan,UNI-K,2023,I (2020—2023),26 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Luxe,Внедорожник 5-дверный,Белый,Левый,LS4A*************,Возможен,4 150 000
Changan,UNI-T,2023,I (2020—2023),5 км,,Электронный,1,Не битый,1.5T DCT (167 л.с.),1.5 л,Бензин,Робот,Передний,Luxe,Внедорожник 5-дверный,Серый,Левый,LS5A*************,,2 900 000
Changan,UNI-K,2023,I (2020—2023),10 км,,Электронный,1,Не битый,2.0 4WD AT (226 л.с.),2 л,Бензин,Автомат,Полный,Tech,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Возможен,3 599 000
Changan,UNI-T,2022,I (2020—2023),8701 км,,,1,Не битый,2.0 AT (232 л.с.),2 л,Бензин,Автомат,Передний,Базовая,Внедорожник 5-дверный,Серый,Левый,LS5A*************,,3 594 000
Changan,CS55 Plus,2023,I рестайлинг (2021—2023),30 км,,,1,Не битый,1.5 AMT (181 л.с.),1.5 л,Бензин,Робот,Передний,Luxe,Внедорожник 5-дверный,Серый,Левый,LS4A*************,Возможен,2 690 000
